TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200519,5.288,1.0,464.532,139.932,1.0,315.227,1.0,1.987,1.0,85.488,1.0,4.826,1.0,4.077,1.0,0.8145418750000001,1.0,102.162708125,1.0,278.8576247916667,1.0,368.84252357142856,0.5833333333333334,13.084381875,1.0,339.93333375000003,1.0,380.17,1.0,8.385,8.515,8.63,8.656,8.289,7.263,1.0,1.0,1.0,1.0,1.0,1.0,22.97,25.579,23.555,24.637,29.565,24.373,36.432,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-0.325169,1.0,49.9287,1.0,56.9163,53.8817,69.5559,3.46205,22.8032,1.0,25.9945,24.6086,31.7672,5.38672,-1.24822,1.0,0.259361,-1.49927,-1.24822,-1.19621,1.0,1.0,1.0,5.00373,4.9187,5.02295,5.1089,6.24124,6.24983,6.32368,6.44938,4.30573,4.48965,4.59047,4.73577,5.89482,5.67385,5.88938,6.05541,-9999,-9999
20200520,5.155,1.0,465.992,329.129,1.0,263.793,1.0,2.081,1.0,85.625,1.0,0.0,1.0,6.786,1.0,1.3059433333333335,1.0,217.66257541666664,1.0,621.2581941666667,1.0,252.60685771428575,0.7291666666666666,33.352708541666665,1.0,341.9159729166666,1.0,380.038,1.0,10.129,9.823,9.441,8.945,8.405,7.526,1.0,1.0,1.0,1.0,1.0,1.0,22.333,24.952,23.569,24.706,29.665,24.411,36.413,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.1964,1.0,46.5881,1.0,53.1081,50.2766,65.6482,3.23359,178.179,1.0,203.115,192.286,251.076,7.75578,-2.80328,1.0,0.301338,-2.80328,-2.80328,-2.72734,1.0,1.0,1.0,5.12761,4.98569,5.12408,5.28658,7.90975,7.78896,7.90975,8.01051,4.15959,4.23234,4.35287,4.37993,7.15743,6.98606,7.15582,7.28413,-9999,-9999
20200521,3.475,1.0,467.407,263.667,1.0,275.64,1.0,1.957,1.0,85.569,1.0,1.524,1.0,5.694,1.0,1.0254818749999999,1.0,179.06467354166668,1.0,508.4453608333333,1.0,272.2695346511628,0.8958333333333334,27.193659999999998,1.0,333.0618058333334,1.0,381.282,1.0,9.048,9.168,9.207,9.022,8.381,7.35,1.0,1.0,1.0,1.0,1.0,1.0,21.925,24.731,23.437,24.646,29.67,24.436,36.401,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-0.714159,1.0,43.6669,1.0,49.7445,47.1242,61.5319,3.09043,116.763,1.0,133.014,126.007,164.533,7.45515,-3.10928,1.0,0.296049,-3.11577,-3.09485,-2.96578,1.0,1.0,1.0,4.83225,4.60576,4.80164,4.96078,7.9089,7.73915,7.85831,7.90757,3.63502,3.40531,3.53579,3.69666,3.77771,3.72005,3.77734,3.81978,-9999,-9999
20200522,3.357,1.0,468.78,366.586,1.0,243.495,1.0,2.557,1.0,85.726,1.0,0.508,1.0,4.48,1.0,0.8881366666666667,1.0,239.33727041666666,1.0,707.201264375,1.0,161.37105974358974,0.8125,37.40676375,1.0,333.3270825,1.0,380.582,1.0,9.069,9.061,9.002,8.87,8.477,7.547,1.0,1.0,1.0,1.0,1.0,1.0,21.544,24.444,23.229,24.508,29.615,24.433,36.38,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,0.698437,1.0,54.4841,1.0,62.0672,58.7977,75.902,3.22066,154.999,1.0,176.572,167.271,215.93,8.05647,-2.82278,1.0,0.278348,-2.96905,-2.76172,-2.57296,1.0,1.0,1.0,4.79083,4.6179,4.77289,4.93021,7.58447,7.17416,7.53679,7.8707,3.11118,2.96478,3.12986,3.39064,3.96493,3.96493,4.141,4.34652,-9999,-9999
20200523,7.585,1.0,470.109,367.417,1.0,246.897,1.0,5.54,1.0,85.897,1.0,0.0,1.0,2.864,1.0,0.5226529166666666,1.0,224.83432625,1.0,704.0200904166667,1.0,123.02422208333333,1.0,36.681243125,1.0,352.8111108333333,1.0,378.586,1.0,9.89,9.624,9.341,9.012,8.527,7.666,1.0,1.0,1.0,1.0,1.0,1.0,21.165,23.929,22.969,24.303,29.482,24.388,36.305,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.86703,1.0,70.7814,1.0,80.304,67.5374,98.6058,3.71389,133.226,1.0,151.149,127.12,185.597,7.95696,-2.9314,0.875,0.283356,-2.97457,-2.92194,-2.86253,0.854167,0.875,0.875,5.90921,5.54092,5.90921,6.04628,8.82885,8.35777,8.81671,9.06294,2.7467,2.70793,3.29719,4.23767,5.4524,5.4524,6.05245,6.61418,-9999,-9999
20200524,12.752,1.0,471.393,322.012,1.0,295.401,1.0,8.792,1.0,85.972,1.0,0.0,1.0,2.535,1.0,0.4644466666666667,1.0,210.32662541666664,1.0,634.4769654166666,1.0,300.670055625,1.0,31.210382083333332,1.0,375.8791658333334,1.0,379.367,1.0,11.69,11.051,10.4,9.624,8.718,7.722,1.0,1.0,1.0,1.0,1.0,1.0,20.658,23.223,22.739,24.058,29.284,24.296,36.192,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,6.61073,1.0,76.9096,0.979167,86.1855,73.3848,107.143,4.14887,110.757,0.979167,124.115,105.681,154.296,7.45865,-1.90879,0.5,0.257726,-2.1398,-1.99283,-1.90879,0.645833,0.8125,0.5,7.29505,6.73477,7.24756,7.39083,9.21671,8.75639,9.18736,9.6411,2.4435,2.94944,3.96864,5.9168,5.24282,5.58343,6.00461,7.65743,-9999,-9999
20200525,12.808,1.0,472.633,175.023,1.0,316.791,1.0,5.562,1.0,85.879,1.0,0.0,1.0,2.894,1.0,0.5424391666666667,1.0,101.62988916666666,1.0,352.0354645833333,1.0,285.72512520833334,1.0,17.937992916666666,1.0,372.236805,1.0,380.062,1.0,11.479,11.138,10.747,10.075,8.924,7.572,1.0,1.0,1.0,1.0,1.0,1.0,20.197,22.838,22.602,23.835,29.083,24.192,36.133,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.22926,1.0,55.1465,1.0,60.0015,52.5762,67.264,3.25341,56.8841,1.0,61.892,54.2327,69.3833,5.7234,-1.58105,0.541667,0.262238,-1.54607,-1.3811,-1.2985,0.916667,0.479167,0.5,7.27464,6.72559,7.23962,7.39906,8.87148,8.21237,8.51105,8.77403,1.83272,2.9097,4.37143,6.38142,4.98406,4.90149,5.42019,7.16482,-9999,-9999
20200526,14.287,1.0,473.828,306.092,1.0,296.209,1.0,7.443,1.0,85.854,1.0,0.0,1.0,2.325,1.0,0.3957466666666667,1.0,190.375258125,1.0,601.1047918749999,1.0,251.0054725,1.0,30.383493333333337,1.0,381.5500004166667,1.0,381.477,1.0,12.798,12.132,11.425,10.501,9.304,7.837,1.0,1.0,1.0,1.0,1.0,1.0,19.786,22.367,22.278,23.595,28.883,24.091,36.072,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,5.82937,1.0,88.9355,1.0,95.9768,83.6214,101.314,4.83839,107.338,1.0,115.836,100.925,122.278,7.64416,-2.0308,0.520833,0.257649,-2.14426,-2.00252,-1.9347,0.708333,0.9375,0.645833,7.66243,7.05377,7.64007,7.80647,9.72191,9.06853,9.57924,9.78712,2.1383,3.52052,5.22216,7.07441,6.71623,6.77105,7.26738,8.93971,-9999,-9999
20200527,16.813,1.0,474.978,365.943,1.0,281.381,1.0,13.333,1.0,85.898,1.0,0.0,1.0,2.785,1.0,0.34980083333333334,1.0,216.06238875,1.0,710.4082777083332,1.0,75.96175055555555,0.75,37.14947958333333,1.0,394.09444458333337,1.0,383.733,1.0,13.72,13.035,12.301,11.266,9.766,8.056,1.0,1.0,1.0,1.0,1.0,1.0,19.29,21.812,21.832,23.413,28.708,23.963,35.962,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,5.75038,1.0,68.2682,1.0,72.2556,64.0613,77.4528,5.20645,78.0474,1.0,82.606,73.2378,88.5476,8.23936,-1.99961,0.791667,0.23418,-2.1471,-1.99016,-1.38975,0.75,0.770833,1.0,8.3358,7.62459,8.32728,8.49854,10.3829,8.63858,10.3829,10.7227,3.48248,5.0166,6.2868,7.30664,6.07761,5.84911,7.63804,8.17175,-9999,-9999
20200528,18.536,1.0,476.082,346.232,1.0,303.946,1.0,16.79,1.0,85.728,1.0,0.0,1.0,2.824,1.0,0.396061875,1.0,214.37081958333337,1.0,685.7051045833333,1.0,165.07058606060608,0.6875,34.30325020833333,1.0,401.50138895833334,1.0,383.772,1.0,14.377,13.622,12.846,11.785,10.188,8.213,1.0,1.0,1.0,1.0,1.0,1.0,18.769,21.129,21.413,23.13,28.46,23.814,35.856,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,6.47682,1.0,78.6371,1.0,83.2301,73.7912,89.2166,4.9802,104.604,1.0,110.714,98.1582,118.677,7.36785,-0.698822,1.0,0.231065,-1.00122,-0.698822,-0.411656,0.791667,1.0,1.0,8.78265,8.00148,8.78265,8.97625,9.54421,8.3787,9.48434,9.82072,4.96493,6.22837,7.06443,8.3836,5.89452,5.89452,6.75906,7.98465,-9999,-9999
20200529,21.575,1.0,477.142,324.678,1.0,327.513,1.0,18.764,1.0,85.316,1.0,0.0,1.0,2.241,1.0,0.3003008333333333,1.0,202.73924229166667,1.0,638.6843820833333,1.0,239.37170145833338,1.0,31.888506875,1.0,417.56597229166664,1.0,384.608,1.0,15.79,14.769,13.734,12.397,10.582,8.387,1.0,1.0,1.0,1.0,1.0,1.0,18.268,20.36,20.92,22.709,28.366,23.652,35.765,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,8.45216,1.0,79.1423,1.0,83.7649,74.2653,90.1574,4.30708,80.1444,1.0,84.8254,75.2056,91.2989,6.26512,-1.08071,1.0,0.228245,-1.13068,-1.08685,-0.951927,0.8125,1.0,1.0,9.59334,8.70802,9.59196,9.84469,10.762,9.34609,10.6582,10.995,6.73876,7.41155,8.05042,8.54591,5.59736,5.73185,6.25453,6.58636,-9999,-9999
20200530,12.807,1.0,478.155,184.261,1.0,332.65,1.0,6.111,1.0,84.947,0.958333,2.032,1.0,5.771,1.0,0.9912760416666666,1.0,121.41008979166668,1.0,369.0238052083334,1.0,247.500243125,1.0,18.744173541666665,1.0,376.7881941666667,1.0,383.822,1.0,14.509,14.278,13.894,12.934,10.954,8.399,1.0,1.0,1.0,1.0,1.0,1.0,17.844,20.052,20.587,22.362,28.264,23.516,35.745,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.69913,1.0,47.6998,1.0,49.8712,44.7603,54.1171,3.43611,101.395,1.0,106.011,95.147,115.037,6.95471,-0.084586,0.875,0.234644,-0.084586,-0.0382337,-0.0213422,0.875,0.895833,0.895833,7.15127,6.59437,7.16578,7.41153,7.27555,6.68617,7.24138,7.44432,6.60746,6.85787,6.97188,7.30102,6.00931,6.00459,6.079,6.15549,-9999,-9999
20200531,8.671,1.0,479.123,353.822,1.0,292.614,1.0,4.76,1.0,85.536,1.0,0.254,1.0,3.056,1.0,0.5702164583333333,1.0,249.793930625,1.0,677.29066625,1.0,169.93460375,1.0,34.679021041666665,1.0,361.9763889583334,1.0,378.268,1.0,13.519,13.221,12.894,12.383,11.175,8.792,1.0,1.0,1.0,1.0,1.0,1.0,17.38,19.802,20.326,22.102,28.057,23.419,35.727,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.33647,1.0,75.3857,1.0,77.3304,70.7402,85.5279,4.40152,158.416,1.0,162.502,148.654,179.728,8.07307,-2.66756,0.9375,0.250153,-3.04488,-2.68373,-2.61023,1.0,0.875,0.979167,5.85626,5.60377,5.86713,6.17349,8.53468,8.57951,8.66448,8.79325,6.43648,6.58749,6.63449,6.76529,8.86218,8.85178,8.95325,9.19158,-9999,-9999
20200601,12.288,1.0,480.044,372.672,1.0,266.399,1.0,8.74,1.0,85.783,1.0,0.0,1.0,2.756,1.0,0.47308729166666663,1.0,225.82777791666663,1.0,714.9029722916666,1.0,106.226764375,1.0,38.00235395833334,1.0,375.2548610416666,1.0,375.364,1.0,13.91,13.497,13.054,12.378,11.124,8.947,1.0,1.0,1.0,1.0,1.0,1.0,16.89,19.302,19.921,21.82,27.852,23.289,35.672,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.54684,1.0,84.4659,1.0,85.34,79.2608,95.8297,4.80191,149.731,1.0,151.28,140.504,169.875,7.37675,-1.74828,0.875,0.238598,-1.93646,-1.82803,-1.79874,0.8125,0.854167,0.916667,6.593,6.39866,6.614,6.81061,8.36227,8.24769,8.3973,8.87554,6.51054,6.6074,6.6968,6.95494,8.55777,8.55777,8.70225,8.77487,-9999,-9999
20200602,15.11,1.0,480.918,312.556,1.0,281.767,1.0,12.905,1.0,86.017,1.0,0.0,1.0,2.945,1.0,0.5222093750000001,1.0,176.26672916666666,1.0,597.5940416666666,1.0,199.5081322916667,1.0,32.693313124999996,1.0,385.379166875,1.0,376.448,1.0,13.932,13.409,12.909,12.27,11.133,9.061,1.0,1.0,1.0,1.0,1.0,1.0,16.306,18.8,19.39,21.541,27.601,23.138,35.614,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.94801,1.0,99.4271,1.0,101.992,93.4862,112.804,5.33707,101.154,1.0,103.764,95.1102,114.763,7.09432,-1.73556,0.9375,0.228796,-1.73554,-1.64306,-1.62746,0.9375,0.979167,0.979167,7.26922,7.05257,7.28276,7.50441,9.03853,8.69105,9.01528,9.10188,5.64938,5.73734,5.81642,5.94363,6.93089,6.93089,6.96991,7.20595,-9999,-9999
20200603,14.625,1.0,481.746,344.351,1.0,281.606,1.0,10.901,1.0,85.78,1.0,0.0,1.0,3.55,1.0,0.6442672916666666,1.0,204.18128416666664,1.0,674.8845697916666,1.0,203.7160145833333,1.0,35.45528458333333,1.0,386.33680604166665,1.0,376.712,1.0,13.981,13.536,13.085,12.41,11.165,9.12,1.0,1.0,1.0,1.0,1.0,1.0,15.893,18.279,18.928,21.094,27.363,22.974,35.561,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.28045,1.0,91.7978,1.0,94.1658,87.5192,104.148,5.23415,122.296,1.0,125.451,116.596,138.75,9.27498,-1.73633,0.979167,0.219788,-2.2418,-1.82057,-1.73633,1.0,0.916667,0.979167,7.22404,6.95488,7.23472,7.41546,8.99436,8.97106,9.07254,9.21888,5.27574,5.24579,5.34741,5.47361,7.43693,7.34609,7.44,7.66705,-9999,-9999
20200604,13.455,1.0,482.527,275.805,1.0,292.153,1.0,8.838,1.0,85.401,1.0,0.0,1.0,3.05,1.0,0.5486529166666666,1.0,158.06404104166666,1.0,529.9317704166666,1.0,248.5499929166667,1.0,28.258617708333333,1.0,381.62638874999993,1.0,374.412,1.0,13.756,13.315,12.897,12.311,11.175,9.163,1.0,1.0,1.0,1.0,1.0,1.0,15.441,17.833,18.493,20.697,27.059,22.812,35.523,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.47835,1.0,71.0809,1.0,72.9145,67.7679,80.2697,4.7556,77.7303,1.0,79.7355,74.1074,87.7787,6.53438,-1.22774,0.979167,0.23373,-1.49969,-1.40837,-1.30532,0.958333,1.0,0.9375,6.9996,6.72098,7.00394,7.13404,8.25808,8.15856,8.25808,8.5119,5.72543,5.66621,5.73284,5.78039,7.21519,7.18287,7.21951,7.2663,-9999,-9999
20200605,10.429,1.0,483.261,118.5,1.0,304.631,1.0,4.886,1.0,84.732,1.0,3.302,1.0,3.067,1.0,0.506636875,1.0,51.87654916666668,1.0,237.71988208333335,1.0,223.11105562499998,1.0,12.2171875,1.0,359.03124958333336,1.0,370.806,1.0,11.681,11.819,11.909,11.781,10.941,9.033,1.0,1.0,1.0,1.0,1.0,1.0,15.418,17.84,18.179,20.401,26.82,22.684,35.524,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-1.22931,1.0,51.347,1.0,51.8783,48.1828,57.56,3.86395,-8.05317,1.0,-8.13651,-9.02761,-7.55691,5.21386,0.525717,1.0,0.244953,0.443464,0.51233,0.526744,1.0,1.0,0.979167,6.27846,6.04597,6.27197,6.36632,5.77049,5.61012,5.75409,5.81337,5.81534,5.73845,5.81497,5.87869,4.83922,4.69794,4.79438,4.83922,-9999,-9999
